"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid"
"interesting","0",,"2023-10-22T13:28:19.000Z","li18z","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6812725050068894726","7292774037872050976"
"no bc we’d literally become the influencers","1",,"2023-10-24T10:54:36.000Z","vvanessaasante","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6799507206016910342","7293476661927707399"
"soooo , gonna download","1",,"2023-10-24T10:55:35.000Z","elizabester","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6895297675190699013","7293476899795550984"
"can’t find it on App Store 😭","1",,"2023-10-24T10:56:58.000Z","vvanessaasante","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6799507206016910342","7293477269107655442"
"I found it ! I’ll show on snap","1",,"2023-10-24T11:43:35.000Z","elizabester","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6895297675190699013","7293489262817002258"
"You could just unfollow those influencers to not see their posts tho","0","0","2023-10-22T22:52:02.000Z","justask123","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6661099681274085377","7292919315707069190"
"Why everything is never available in my country I need to move","0","2","2023-10-22T20:52:33.000Z","mooluluu","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6793338938993148933","7292888503360127777"
"that was what Facebook was for when I started middle school","0","0","2023-10-22T20:42:27.000Z","alwayssone96","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6624788899116548101","7292885929625600800"
"If you want people to take a moment for your app, you gotta make it more convenient to download.","0","1","2023-10-22T19:54:54.000Z","barkerchan","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6958566296884233222","7292873658208453418"
"songs for stories dont even work in every country.","0","0","2023-10-22T18:52:42.000Z","inesnathaliex","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6829356509416915974","7292846381583794949"
"its open for Android?
and it's open for outside of us?","0","0","2023-10-22T18:44:14.000Z",".yahav","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6785873365938816006","7292855388009267970"
"But why do you necessarily request my phone number in order to create an account??🙃","0","0","2023-10-22T14:39:55.000Z","melaniefranc0","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","72209030760271872","7292792545162576645"
"Yaaaas finally some competition for insta and the whole media monopoly 👏🏽👏🏽👏🏽","1","1","2023-10-22T13:42:26.000Z","minamellow","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","9606761","7292777694859903777"
"😎😎😎","0",,"2023-10-22T14:30:03.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292789952038011691"
"This sounds sooo good. Gonna download it now","1","0","2023-10-22T11:17:20.000Z","rosyred513","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7197114164670137349","7292740262710870817"
"For everyone who can’t find the app: type “Moment: preserve” in the App Store or open the link that’s in my linktree in safari. Lmk if you need help!","24","0","2023-10-20T01:46:02.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7291850931703497514"
"I just shit myself","0","0","2023-10-24T12:34:16.000Z","baranilyazov4","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7244624132473619482","7293502249459467040"
"omg","0","0","2023-10-24T08:03:57.000Z","emiliaisbad","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6954700211600098305","7293432687677932306"
"I like 😁","0","0","2023-10-24T02:24:18.000Z","pdf01.0","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6653861617988435974","7293343772489597728"
"Screw Meta","0","0","2023-10-23T16:28:52.000Z","ferniegallardol","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6929615492256646149","7293191555923133230"
"Maybe I’m dumdum, but how is this work? The app is free, potentially thousands and maybe millions of users will post millions of pictures on this app","0","3","2023-10-23T12:20:22.000Z","arrrondondon","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6768792765348414469","7293127672862081793"
"THISSSS","0","0","2023-10-23T03:33:51.000Z","mamamitta","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6750964238422672386","7292991997499933445"
"GUYS ADD ME THERE SO I CAN SHARE MOMENT 😭","0","0","2023-10-23T03:16:55.000Z","mcnugge3333ts","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6836513991167575041","7292987617963426565"
"It’s not working when I press the link yes I have an iPhone 😭","0","0","2023-10-22T22:59:17.000Z","tianajro","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6588647849998450693","7292921082926088962"
"It is! Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","1",,"2023-10-22T21:05:49.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292891939581543211"
"Found it! So proud of you guys that’s so cool to make your own up!","1",,"2023-10-22T21:07:56.000Z","mooluluu","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6793338938993148933","7292892482642658081"
"It is! Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","0",,"2023-10-22T21:05:56.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292892000503104299"
"So eventually the app either won’t be free to download, or users will have to pay subscription or it will have tons of ADs","0",,"2023-10-23T12:24:06.000Z","arrrondondon","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6768792765348414469","7293128636046066433"
"Or am I missing something?","0",,"2023-10-23T12:24:21.000Z","arrrondondon","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6768792765348414469","7293128696544854785"
"What type of servers will store those pictures? Who will pay for it? Servers are not free, at least big one, big storages are expensive","0",,"2023-10-23T12:22:02.000Z","arrrondondon","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6768792765348414469","7293128082633933570"
"Add me 🥰🥰. Afua priscy","0","0","2023-10-22T17:35:51.000Z","afua_priscy7","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7014740724550632454","7292837879746102021"
"Instagram also started like that... you start small till its time to make money from adverts and influencer adverts . WE ARE NOT FALLING FOR THIS.","0","1","2023-10-22T17:27:49.000Z","hatimsendagire","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6833494827687134214","7292835823916155653"
"There’s no way to be an influencer on our app 😉","2",,"2023-10-22T17:33:59.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292837345782235946"
"I have Instagram only because my friends asked me to so we can stay in touch I don't actually use it for anything it's not fun","1","0","2023-10-22T14:41:41.000Z","user7833527768279","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7213279093545649158","7292792979199329030"
"fr?","0","0","2023-10-22T13:00:22.000Z","hi_itismeagain","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7159771072857129990","7292766884985799429"
"Done ✅","1","0","2023-10-22T06:39:56.000Z","lalasuly","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6742210925753943046","7292668684237538094"
"oooo","1","0","2023-10-22T03:40:38.000Z","victoriaismadvibing","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6816107815074448390","7292622601298166574"
"Honestamente creo que dejaron la idea principal de IG y se basaron más en que es lo que jala en el momento, y si sentís que todos te juzgan","1","1","2023-10-23T02:26:28.000Z","pamelajerez__","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6564165919407669250","7292974598067946245"
"And we don’t sell your data🫢","484","2","2023-10-19T23:17:01.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7291812537027609387"
"Ooop","48",,"2023-10-19T23:17:48.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7291812684286280490"
"Let’s support girls in stems ❤️","64","1","2023-10-20T00:07:06.000Z","_emanova","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7089946175795348526","7291825362096292654"
"❤️❤️❤️","1",,"2023-10-20T00:59:53.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7291839018567762731"
"For the people who can't find the app, the link on her instagram works! (Talking from Europe, Italy)","6","0","2023-10-20T10:47:38.000Z","personaqualsiasi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6735378220064474117","7291990442890298144"
"I need a social media where all celebs will be banned","18","1","2023-10-22T16:05:50.000Z","yung_dustie","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7182637869641892870","7292814673182753542"
"I agree!","0",,"2023-10-22T16:11:25.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292816087187735342"
"hopefully soon it's available for Androids","67","0","2023-10-20T02:27:12.000Z","_ash_mi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6653601905418289157","7291861486103790367"
"Mark Zuckerberg made facebook not instagram","0","0","2023-11-01T23:02:12.000Z","katricefaith","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6556976629457027077","7296632808973992750"
"and the CEO of IG is a genocide defender","0","0","2023-11-01T00:37:30.000Z","ruqayyahtahir95","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6711495495909950470","7296286281423733546"
"Or how about we just don’t share our lives with everyone the only people I make memories with is the only people I want to know","0","2","2023-10-26T11:47:37.000Z","thatwhitecatteye","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6961925414894076934","7294232374165947182"
"That’s exactly our app!","0",,"2023-10-26T13:17:25.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7294255545484100398"
"boring","0","0","2023-10-25T23:26:56.000Z","lenhalet","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","85015976047435776","7294041560798495493"
"Vsco?","0","0","2023-10-25T18:44:54.000Z","alejandraperez02_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6802666610345296901","7293968937196241669"
"Nice ad","0","0","2023-10-24T18:53:23.000Z","highkid415","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6806137417118139397","7293600034346500870"
"if you not gonna incluide Android users then why bother 🥺🥺🥺","0","0","2023-10-24T17:11:02.000Z","brutalgurl","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6989750854584763398","7293573665579451141"
"Además los anuncios si bien ayudan a muchos negocios, cansa ver cómo 20 al día, y también lo de los influencers y la verificación pagada 😔","1",,"2023-10-23T02:27:25.000Z","pamelajerez__","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6564165919407669250","7292974832454435590"
"was it going to come out in the uk? xx","0",,"2023-10-20T12:55:31.000Z","tashaxo1915","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6798975465727886342","7292023388825551648"
"So like random ppl don’t see what I post?","2",,"2023-10-26T13:20:02.000Z","thatwhitecatteye","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6961925414894076934","7294256125167665962"
"This feels like what BeReal was meant to be, without the 471857294 daily notifications","0","0","2023-10-24T16:11:54.000Z","oliwarrengarcia","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6976000793686492166","7293558426641367813"
"do twitter next 😭","0","0","2023-10-24T16:10:47.000Z","stan_satan_666","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6908513571719365638","7293558104004068102"
"where's my android version? 👀","0","0","2023-10-24T15:32:18.000Z","erickdeloceano","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6649023107611557894","7293548217881903877"
"android now","0","0","2023-10-24T15:09:13.000Z","dumpling_555","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6966796812334416898","7293542260271891205"
"our generation want to be difference in deep core so bad😭","0","0","2023-10-24T12:18:36.000Z","crowiscool__","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7225483759507309573","7293498288346432258"
"android please , please ps I deleted my insta","0","0","2023-10-24T11:15:39.000Z","jubilee784","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6638658613051899909","7293481945848136490"
"so sad it's only for apple 😭","0","0","2023-10-24T11:09:41.000Z","crystal.is.a.warrior","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6839044330281370630","7293480436687733536"
"would love to collaborate to create an Android app 💕","0","0","2023-10-24T10:31:54.000Z","koa.zyy","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7146909664706528302","7293470554865632042"
"So snapchat?","0","0","2023-10-24T08:16:14.000Z","ezeiruemma","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6959289635600352262","7293435783292977926"
"Just downloaded this app :) someone wanna be friends?","0","1","2023-10-24T04:21:31.000Z","selccin","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","75747350731780096","7293374666135372576"
"i really hate the Instagram, I'm so happy that you make this app. hopefully its available in androud too","0","0","2023-10-24T04:01:37.000Z","taeshan199x","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7065289093186667522","7293370195858768646"
"Could you make one for cosplayers?? ☺️","0","0","2023-10-24T01:24:15.000Z","hpdlfdl","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6780434734045463557","7293329641975268103"
"ANDROOOIIDDDDD","0","0","2023-10-24T00:47:46.000Z","valpedr0","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6718534379842700294","7293320211108315909"
"Zuck didnt invent insta.........","0","0","2023-10-23T23:50:25.000Z","kittyelope","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6959693350338511878","7293305474651833093"
"Just admitted to stealing","0","0","2023-10-23T23:42:36.000Z","goldsmiths19","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6931939976679228421","7293303464556724997"
"I do this with instagram, i have a private account with just me where i post my day to day life, its like a diary with the captions","2","0","2023-10-23T22:21:30.000Z","bubblebozo","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6624878712822169606","7293282570754163462"
"We need WhatsApp replacement asap 😭😭","0","0","2023-10-23T21:33:34.000Z","authenticuju","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7282335459706258437","7293270205286531846"
"Sr3w all of you and these apps…..my phone can’t take it 😭😭 gonna download it rn 😭😭","0","0","2023-10-23T19:41:16.000Z","meredithgreyep","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6769198249348187142","7293241296498737925"
"I tought this was the revival of the moments app but seems that proyect is dead but I’ll take a look at your app","0","0","2023-10-23T19:27:29.000Z","kirbythebard","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6940365595725530118","7293237749078278917"
"My name is : selccin","0",,"2023-10-24T04:23:27.000Z","selccin","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","75747350731780096","7293375351328916256"
"Locket on steroids 😏","0","0","2023-10-23T18:59:40.000Z","accer_kid","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6639697329504944133","7293230552844321541"
"Nooo we should be fixing the solution at the root problem not form another solution","0","0","2023-10-23T17:39:28.000Z","diannaxcastro","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6761425485018678278","7293209747185746734"
"Bro made the photos app 💀","0","0","2023-10-23T16:29:47.000Z","hughjassnotfound","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7043820747509564421","7293191917596558086"
"so its just like the phone gallery?","0","0","2023-10-23T13:45:19.000Z","brown.wasabi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6544165292359029760","7293149558800335623"
"NAME IT MEMOGRAM‼️‼️","0","0","2023-10-23T13:28:52.000Z","_razors.biggestfan","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7204511817644950534","7293145217473446689"
"I am a new supporter
deleting insta now","1","1","2023-10-23T13:08:58.000Z","daddyzw","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6878826727692764166","7293140208944710406"
"@z03smith okay this app is perfect for you","1","1","2023-10-23T12:50:43.000Z","herengineeringcareer","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6763565323088544774","7293135409268917025"
"waiting for the android!!","0","0","2023-10-23T12:08:27.000Z","cartoofan90","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6719355316758905862","7293124611692184325"
"Says the girl with +36k followers on insta","0","0","2023-10-23T11:33:45.000Z","lobellack","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6795483843471180806","7293115507342787360"
"I love this my queen","0","0","2023-10-23T11:14:50.000Z","brunaaujety","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7044855694222984197","7293110660216898336"
"the sheer amount of nudity that is promoted on meme pages SHOULD NOT be allowed please","0","0","2023-10-23T10:25:32.000Z","sidneymoonn","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6653663689151594501","7293097665677280046"
"No android no like","0","0","2023-10-23T08:16:08.000Z","cyan_paprika","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6808332025674957829","7293064729681036038"
"Not available in africa","0","0","2023-10-23T07:51:34.000Z","kiara.chanouk","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6715347729630004229","7293058388740866821"
"get on Android and we'll see!","0","0","2023-10-23T07:47:03.000Z","bysaiyara","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6719738738391483398","7293057197159760641"
"but I love clout","0","0","2023-10-23T07:42:43.000Z","luna.enchantress","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6797000648153613314","7293041533782278918"
"When can android get the app?","0","0","2023-10-23T05:25:24.000Z","panda4lyf","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7082767327258969094","7293020680199095042"
"Got it, let see now. I hope it’s what you say it is. ❤️","0","0","2023-10-23T05:01:11.000Z","panda4lyf","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7082767327258969094","7293014489849463553"
"yes!!!! I hate Instagram like why is it trying to be Tiktok 🚮","0","0","2023-10-23T04:58:27.000Z","why_you_lyin_x","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7016016070638584837","7293013761261748997"
"pledge you won't sensor Palestinian content and I'll download it right now","4","0","2023-10-23T04:17:41.000Z","blame_the_yts","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","148958027256164352","7293003234603614978"
"only for iPhone? girl, that's contradicting everything you said...","0","0","2023-10-23T04:13:12.000Z","montt.ar","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6811614207790269446","7293002074824164102"
"Love to see it 😎","1",,"2023-10-23T13:27:31.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7293144788521796395"
"Take that Zuckerberg 😎 I hated Instagram anyways. The idea of a “finsta” was created because so many people felt insecure about posting on their page. That app is too toxic now. That’s why we created a safe space for you to document your memories and share them with select people (without judgement and randos seeing them).  Like you should be able to rememeber every small moment in your life that made you happy. Sometimes if we never snap a pic, we’ll forget about it…or it will get lost in our photos.  We hope Moment helps you romanticize your life and make life feel like your own movie with seasons and characters. You can download it rn!","236400",,"2023-10-19T23:08:43.000Z",,,,
"Thanks for making a free photo backup app 💞","0","0","2023-10-23T01:34:33.000Z","lazylavendar","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6579599222437806085","7292961231810396933"
"you really liked the TSN soundtrack 👀","0","0","2023-10-23T01:24:07.000Z","calusbloodskyer","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7155548498062214149","7292958537834496773"
"Loved it!
But it is not Android friendly y así no se pinshis puede.","0","0","2023-10-23T00:57:18.000Z","g..ale","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7049945675148461062","7292951636593361669"
"insta need to remove their bot like wtf are those","1","1","2023-10-23T00:53:21.000Z","moejowjow","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6978328513502626822","7292950571132502789"
"We don’t have any bots 😎","1",,"2023-10-23T01:10:03.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292954897862935338"
"@🎫🎫🎫","0","0","2023-10-23T00:30:48.000Z","somebodynotmoi","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6593755814330007557","7292944395631018784"
"please bring this to android soon 🥺","0","0","2023-10-23T00:26:43.000Z","allo.cicii","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7061154786351776795","7292943752610464518"
"I can do the same thing on insta and just archive it, your fucked if that’s all you have for your marketing like fucked I tell you","0","0","2023-10-23T00:24:43.000Z","outleks","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6691707442969150470","7292943216293937926"
"discriminan android aahhhhhjj","0","0","2023-10-23T00:22:58.000Z","irinarugerio","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6956781738921673733","7292942736881189637"
"Designed for Iphone....","0","0","2023-10-23T00:20:20.000Z","astrotoner","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","174370838094376961","7292941530196656928"
"waiting for android 😳","0","0","2023-10-23T00:03:45.000Z",".pomylka","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7126468408337515525","7292937325281002272"
"android when 😭","0","0","2023-10-22T23:37:59.000Z","a063086","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7013450281460663297","7292931133213803269"
"That random Mark Zuckerberg appearance was a JUMPSCARE!!!","0","0","2023-10-22T23:19:33.000Z","yungrza","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6789014928730915845","7292926121976693536"
"pls make a Android version, I need this app","0","0","2023-10-22T23:18:02.000Z","n_zelak","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6673906498068759558","7292926044909159173"
"Don’t have to influence me 2x. Downloaded!","0","0","2023-10-22T22:56:07.000Z","kunalnandwal","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6699314759634535429","7292920256901071646"
"make it android available ASAP ! PLESEA AND THANK U 😏","0","0","2023-10-22T22:54:30.000Z","sarahondoyzelaya","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6776694521839322118","7292919940621320966"
"i mean its great but what if we stop f caring about everyone and just post what we feel like posting on ig and thats it","0","0","2023-10-22T22:36:01.000Z","labrincar","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","25964569","7292915168476037894"
"*Designed for iPhone * 😑","0","0","2023-10-22T22:29:04.000Z","ellyonbellot","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7205378610798445574","7292913392263856902"
"@🇮🇱 Shelly 🇮🇱 @yael sirton hmmmmm","2","1","2023-10-22T22:23:31.000Z","thatholybitch","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7158370999300473857","7292911876673291016"
"I need it for Android","0","0","2023-10-22T21:50:13.000Z","veronika07k4","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6818600294944293893","7292903406590575366"
"not me interested and going to look it up only to get the""designed for iPhone""","0","0","2023-10-22T21:47:06.000Z","bonniecorduroy","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6768997250314044421","7292902610733269765"
"לא יהיה שם אף אחד, זה כנראה חרא. אגב פשוט תפסיקו לעקוב אחרי משפיעים באינסטה, זה ככה קל לול","0",,"2023-10-22T22:33:14.000Z","feriusparfax","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6671966080406634502","7292914330692846338"
"Muslim women in STEM 💗","0","0","2023-10-22T21:32:07.000Z","glowbeauty.ps","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7075483087446623233","7292898653927342849"
"wow another ig app","0","0","2023-10-22T20:34:38.000Z","esorto2002","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6969381528695571462","7292883949536445190"
"Back to basics","1","0","2023-10-22T20:26:05.000Z","wwg1jm","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6804482695185597446","7292881740111168261"
"never once in my life have I thought Mark Zuckerberg is petty","0","0","2023-10-22T20:21:03.000Z","shanwithatiktok","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6761030086919275525","7292880411038040837"
"Not available in my country you are cancelled","0","1","2023-10-22T19:59:56.000Z","danysapten","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6905515718910051334","7292874999260889862"
"locket","0","0","2023-10-22T19:44:43.000Z","4thebettergood1","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6776554556253733894","7292871070574084869"
"Wait till it blows up and you act exactly like Mark 💀","0","0","2023-10-22T19:24:50.000Z","dripoverkill","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7022283707997193221","7292865962221880069"
"People are going to judge you no matter what app you use🌝","0","0","2023-10-22T19:17:20.000Z","sikebitchigotapeen","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6845702301237429254","7292864023828349701"
"Your app cannot be found","0","1","2023-10-22T19:10:06.000Z","zeynabxahamed","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6994427800727913478","7292862072684790530"
"can you promise not to sell to meta?","0","0","2023-10-22T18:20:31.000Z","maudeskipper","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6824315334952322054","7292849387234755333"
"No way she did gallery but changed the name so it looks cooler 🤩","0","0","2023-10-22T18:08:38.000Z","leon.imeraj15","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6828719164003730437","7292846328441537286"
"it's not android friendly and not world-wide. What are you doing?","0","0","2023-10-22T17:57:29.000Z","sakoi19","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6734660841583248389","7292843465233236742"
"just use vsco","0","0","2023-10-22T17:30:06.000Z","iammrwholesome","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6859793352196523014","7292836391909442309"
"naah for me Instagram is where i go stalk celebrities...and find new ones to hate for no reason","0","0","2023-10-22T17:20:27.000Z","_kasii_0","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7119714133017199622","7292833901927482117"
"Instagram is really dead","1","1","2023-10-22T17:17:44.000Z","useruseruser1000000000","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6989608318373577733","7292833205303149314"
"Let’s talk abt ittttt","0",,"2023-10-22T17:34:34.000Z","ahmadnabihah","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6906931558952502278","7292837536555139886"
"I downloaded but it keeps telling me add my number when I already have😔 I’m from Ghana","0","0","2023-10-22T17:12:01.000Z","butterflyilove_","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7030541307970257925","7292831735858430726"
"can i be an intern at your company?","0","0","2023-10-22T17:03:47.000Z","sojudrunks","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7065777737839166465","7292829638210896645"
"I have being doing this. Like I create a fake account with no followers to post whatever I want","2","0","2023-10-22T16:49:04.000Z","ar2001b","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6765102487790076933","7292825802445751046"
"android pls 🥺🥺🥺","0","0","2023-10-22T16:47:53.000Z","00daze","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6914518115783033858","7292825477349671686"
"there is an app called Moments that already existed and it is for the same use @Moments","0","0","2023-10-22T16:38:30.000Z","diegoportobanco","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","6806098401346110469","7292823112134034182"
"It is! Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","0",,"2023-10-22T21:06:59.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292892258452718379"
"It is! Click on our profile and click link in bio! Or search on the App Store “Moment: preserve”","0",,"2023-10-22T21:07:07.000Z","getmoment","https://www.tiktok.com/@ahmadnabihah/video/7291810400373394731","7207317515538924590","7292892270190002990"
